uid,name,type,programs,alternate_names
53199,LEBANESE UNITED GROUP SAL,entity,SDGT,
53200,SECUROL GLASS CURTAINS,entity,SDGT,SECUROL ADVANCED GLAZING CURTAINS; NEW SECUROL
53303,"SHANDONG SHOUGUANG LUQING PETROCHEMICAL CO., LTD.",entity,IRAN-EO13902,
53319,CITYWALLSHIP MANAGEMENT CO LTD,entity,IRAN-EO13902,
53320,PLACENCIA SERVICES INCORPORATION,entity,IRAN-EO13902,
53322,MONTROSE,vessel,IRAN-EO13902,
53324,"JETEE CO., LIMITED",entity,IRAN-EO13902,JETEE CO LTD
53326,BRITNEY RYDER LIMITED,entity,IRAN-EO13902,BRITNEY RYDER LTD
53327,VOLANS,vessel,IRAN-EO13902,NEW MILOS
53328,SEAPALM SHIPPING LIMITED,entity,IRAN-EO13902,
53329,TITAN,vessel,IRAN-EO13902,
53330,AM ASIA M6 LTD,entity,SDGT,
53331,LLC KOLIBRI GROUP,entity,SDGT,LIMITED LIABILITY COMPANY KOLIBRI GROUP
53332,LLC EDISON,entity,SDGT,LIMITED LIABILITY COMPANY EDISON
53333,AM THESEUS,vessel,SDGT,ZAFAR
53334,LLC SKY FRAME,entity,SDGT,LIMITED LIABILITY COMPANY SKY FRAME
53336,"GHAIRAT, Hushang",individual,SDGT,
53337,"GHAIRAT, Sohrab",individual,SDGT,
53356,ASTRID MENKS LIMITED,entity,IRAN-EO13902,
53361,NATALINA 7,vessel,IRAN-EO13902,
53363,CANES VENATICI LIMITED,entity,IRAN-EO13902,
53379,CATALINA 7,vessel,IRAN-EO13902,
53380,SEA BREEZE SHIPPING INC,entity,IRAN-EO13902,
53381,SETASEAN SHIP MANAGEMENT LIMITED,entity,IRAN-EO13902,SETASEAN SHIP MANAGEMENT LTD
53383,LYRARI GROUP LTD,entity,IRAN-EO13902,
53396,ZENITH BRIDGE INC,entity,IRAN-EO13902,
53403,"AL-BAZZAL, Rashid Qasim",individual,SDGT,
53404,RAVEE SARL,entity,SDGT,RAVEE CO
53413,"VIDANOV, Vyacheslav Vladimirovich",individual,SDGT,"VIDANOV, Viacheslav"
53414,"BELYAKOV, Yuri Vladimirovich",individual,SDGT,"BELIAKOV, Yury"
53419,"JAFARI, Hassan",individual,SDGT,"JA'FARI, Hasan; KALESTAN, Hasan Jafari"
53498,"HURTADO OLASCOAGA, Adita",individual,SDGT; ILLICIT-DRUGS-EO14059,
53501,"HURTADO OLASCOAGA, Ubaldo",individual,SDGT; ILLICIT-DRUGS-EO14059,
53571,BRAVA LAKE,vessel,IRAN-EO13902,
53607,VIOLA,vessel,IRAN-EO13902,
53611,AURORA RILEY,vessel,IRAN-EO13902,
53613,"WANG, Xueqing",individual,IRAN-EO13902,"WANG, Xue Qing"
53633,"HUAYING HUIZHOU DAYA BAY PETROCHEMICAL TERMINAL STORAGE CO., LTD",entity,IRAN-EO13846,"HAUYING HUIZHOU DAYA BAY PETROCHEMICAL TERMINAL WAREHOUSING CO., LTD."
53647,LIMITED LIABILITY COMPANY LUKOIL PERM,entity,RUSSIA-EO14024,LUKOIL PERM
53648,LUKOIL AIK A LIMITED LIABILITY COMPANY,entity,RUSSIA-EO14024,LUKOIL AIK
53649,LUKOIL KALININGRADMORNEFT,entity,RUSSIA-EO14024,LUKOIL KMN
53650,LUKOIL WEST SIBERIA LIMITED,entity,RUSSIA-EO14024,LUKOIL ZAPADNAYA SIBIR
53652,URALOIL,entity,RUSSIA-EO14024,
53653,RUSSIAN INNOVATION FUEL AND ENERGY COMPANY,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ROSSISKAYA INNOVATSIONNAYA TOPLIVNO ENERGETICHESKAYA KOMPANIYA; OOO RITEK
53656,LIMITED LIABILITY COMPANY RN KRASNODARNEFTEGAZ,entity,RUSSIA-EO14024,
53657,JOINT STOCK COMPANY RYAZAN OIL REFINERY COMPANY,entity,RUSSIA-EO14024,RYAZAN OIL REFINING COMPANY JOINT STOCK COMPANY
53661,JOINT STOCK COMPANY EAST SIBERIAN OIL AND GAS COMPANY,entity,RUSSIA-EO14024,AO VOSTSIBNEFTEGAZ; JSC VOSTSIBNEFTEGAZ
53668,RN UVATNEFTEGAZ,entity,RUSSIA-EO14024,
53670,JOINT STOCK COMPANY ROSPAN INTERNATIONAL,entity,RUSSIA-EO14024,
53680,LIMITED LIABILITY COMPANY RN PURNEFTEGAZ,entity,RUSSIA-EO14024,
53681,JOINT STOCK COMPANY GROZNEFTEGAZ,entity,RUSSIA-EO14024,
53682,JOINT STOCK COMPANY SAMARANEFTEGAS,entity,RUSSIA-EO14024,AO SAMARANEFTEGAZ
53688,AKTSIONERNOE OBSHCHESTVO KUIBYSHEVSKII NEFTEPERERABATYVAYUSHCHII ZAVOD,entity,RUSSIA-EO14024,JSC KUYBYSHEVSKY OIL REFINERY; KUIBYSHEVSKY REFINERY
53691,LIMITED LIABILITY COMPANY KYNSKO CHASELSKOE NEFTEGAZ,entity,RUSSIA-EO14024,
53694,PUBLIC JOINT STOCK COMPANY SARATOV OIL REFINERY,entity,RUSSIA-EO14024,PUBLICHNOE AKTSIONERNOE OBSCHESTVO SARATOVSKIY NEFTEPERERABATYVAYUSCHYI ZAVOD; SARATOVSKY REFINERY PJSC
53695,JSC RN NYAGANNEFTEGAZ,entity,RUSSIA-EO14024,AO RN NYAGANNEFTEGAZ
53698,LIMITED LIABILITY COMPANY RN TUAPSE OIL REFINERY,entity,RUSSIA-EO14024,
53699,LIMITED LIABILITY COMPANY BASHNEFT POLUS,entity,RUSSIA-EO14024,OOO BASHNEFT POLUS
53706,PUBLICHNOE AKTSIONERNOE OBSCHESTVO UDMURTNEFT IMENI VI KUDINOVA,entity,RUSSIA-EO14024,
53708,TAAS YURYAKH NEFTEGAZODOBYCHA LLC,entity,RUSSIA-EO14024,
53710,KHARAMPURNEFTEGAZ,entity,RUSSIA-EO14024,
53713,BASHNEFT DOBYCHA,entity,RUSSIA-EO14024,
53714,AO SIBNEFTEGAZ,entity,RUSSIA-EO14024,SIBNEFTEGAZ
53778,KAREN NATIONAL ARMY,entity,TCO; BURMA-EO14014,KAREN BORDER GUARD FORCE; KAYIN NATIONAL ARMY; KAYIN BORDER GUARD FORCE
53779,"THU, Saw Chit",individual,TCO; BURMA-EO14014,"MYINT, Saw San; THU, Maung Chit"
53795,"MOHAMMADNIA, Gholamhossein",individual,HOSTAGES-EO14078,
53796,"DANESHVAR, Taqi",individual,HOSTAGES-EO14078,"DANESHVAR, Taghi; GHAEMI, Sayyed Taghi; GHA'EMI, Sayyed Taghi"
53797,"MOGHADAM, Reza Amiri",individual,HOSTAGES-EO14078,"MOQADAM, Reza Amiri; MOGHADDAM, Reza Amiri; AMIRINIA, Ahmad"
53816,KOREA SONGKWANG TRADING GENERAL CORPORATION,entity,DPRK4,KOREA SONGKWANG GENERAL TRADING CORPORATION
53817,KOREA SAENAL TRADING CORPORATION,entity,DPRK4,KOREA SAENAL TECHNOLOGY TRADING CORPORATION; SAENAL TRADING CORPORATION; KOREA SAENAL TRADING; CHOSUN SAENAL TRADING CORPORATION; CHOSUN SAENAL TRADING COMPANY; CHOSUN SAENAL TRADING
53818,OCEANIC ORBIT INCORPORATED,entity,IRAN-EO13902,
53819,PRO MISSION SDN BHD,entity,IRAN-EO13902,
53820,ASATRYAN LIMITED LIABILITY COMPANY,entity,DPRK3,ASATRYAN LLC; LIMITED LIABILITY COMPANY ASATRYAN
53821,RESTON,vessel,IRAN-EO13902,
53822,FORTUNA LIMITED LIABILITY COMPANY,entity,DPRK3,LIMITED LIABILITY COMPANY FORTUNA
53823,"EH MOO, Saw Htoo",individual,TCO; BURMA-EO14014,"MHU, Saw Eh"
53824,"ASATRYAN, Gayk",individual,DPRK3,"ASATRYAN, Gaik; ASATRYAN, Gayk Vanushevich"
53830,RAH ROSHD INTERNATIONAL TRADE EXCHANGES DEVELOPMENT,entity,NPWMD; IFSR,RAH ROSHD INTERNATIONAL TRADE DEVELOPMENT COMPANY; RAH ROSHD ENGINEERING CO; TOSE'E MOBADLAT BAZARGANI BEYN OLMELALI RAH ROSHD; RAH ROSHD COMPANY
53831,"AKBARI, Hossein",individual,NPWMD; IFSR,"AKBARI, Hosein; AKBARI, Hosseyn"
53832,"YOUSEFNEJAD, Abbas",individual,NPWMD; IFSR,"YOUSEF NEJAD, Abbas; YOSEFNEJAD, Abbas; YUSUF NEZHAD, Abbas; YUSOFNEZHAD, Abbas; SHULAMI, Abbas Yusofnezhad"
53833,INFRACOM COMMUNICATION NETWORKS FZE,entity,NPWMD; IFSR,
53834,ZIBO SHENBO MACHINELECTRONICS CO LTD,entity,NPWMD; IFSR,ZIBO SHENBO ELECTROMECHANICAL CO LTD
53835,DIAMOND CASTLE ELECTRONICS TRADING LLC,entity,NPWMD; IFSR,
53836,FUTURE TRENDS GOODS WHOLESALERS LLC,entity,NPWMD; IFSR,
53837,PHENOMENA INTERNATIONAL GENERAL TRADING LLC,entity,NPWMD; IFSR,
53838,"CHIT, Saw Chit",individual,TCO; BURMA-EO14014,
53854,"KARUSISI, Ruki",individual,DRCONGO,
53874,"BRAR, Jugwinder Singh",individual,IRAN-EO13902,
53875,PRIME TANKERS LLC,entity,IRAN-EO13902,
53876,GLORY INTERNATIONAL FZ-LLC,entity,IRAN-EO13902,
53877,VALIANT MARINE VENTURES FZE,entity,IRAN-EO13846,
53878,AMOR,vessel,IRAN-EO13846,
53879,GLOBAL TANKERS PRIVATE LIMITED,entity,IRAN-EO13902,
53880,RISING PHOENIX PROVIDER NV,entity,IRAN-EO13846,
53881,MARZIYA SHIPPING OPC PVT LTD,entity,IRAN-EO13846,
53882,B AND P SOLUTIONS PRIVATE LIMITED,entity,IRAN-EO13902,
53883,VIRGO,vessel,IRAN-EO13846,
53884,"GUANGSHA ZHOUSHAN ENERGY GROUP CO., LTD.",entity,IRAN-EO13846,"GUANGXIA ZHOUSHAN ENERGY SOURCES GROUP CO., LTD."
53885,GLOBAL ELEGANCE,vessel,IRAN-EO13902,
53886,GLOBAL EMERALD,vessel,IRAN-EO13902,
53887,GLOBAL PEAK,vessel,IRAN-EO13902,
53888,GLOBAL RANI,vessel,IRAN-EO13902,
53889,GLOBAL STAR,vessel,IRAN-EO13902,
53890,GLOBAL ACE,vessel,IRAN-EO13902,
53891,GLOBAL EVEREST,vessel,IRAN-EO13902,
53892,GLOBAL ANGEL,vessel,IRAN-EO13902,
53893,GLOBAL FALCON,vessel,IRAN-EO13902,
53894,GLOBAL BEAUTY,vessel,IRAN-EO13902,
53895,GLOBAL MAHARANI,vessel,IRAN-EO13902,
53896,GLOBAL DIGNITY,vessel,IRAN-EO13902,
53897,GLORY STAR I,vessel,IRAN-EO13902,
53898,HARMONY,vessel,IRAN-EO13902,
53899,GLOBAL EAGLE,vessel,IRAN-EO13902,
53900,GLOBAL HAWK,vessel,IRAN-EO13902,
53901,OCEAN PRINCESS 1,vessel,IRAN-EO13902,
53902,GLOBAL PEACE,vessel,IRAN-EO13902,
53903,CHIL 1,vessel,IRAN-EO13902,
53904,GLOBAL CREST,vessel,IRAN-EO13902,
53905,GLOBAL ASPHALT,vessel,IRAN-EO13902,
53906,GLOBAL DOMINANCE,vessel,IRAN-EO13902,
53907,MIRAGE,vessel,IRAN-EO13902,
53908,GLOBAL GENESIS,vessel,IRAN-EO13902,
53909,LUANDA 1,vessel,IRAN-EO13902,
53910,NADIYA,vessel,IRAN-EO13902,
53911,PURNA,vessel,IRAN-EO13902,
53912,EL BARAKA ASSOCIATION FOR CHARITABLE AND HUMANITARIAN WORK,entity,SDGT,AL-BARAKA ALGERIAN ASSOCIATION FOR CHARITABLE AND HUMANITARIAN WORK; AL-BARAKA INTERNATIONAL ASSOCIATION; THE AL-BARAKA CHARITY ASSOCIATION
53913,"BRAHIMI, Ahmed",individual,SDGT,"IBRAHIM, Ahmed; AL-UBRAHIMI, Ahmad"
53915,AL WEAM CHARITABLE SOCIETY,entity,SDGT,ALWEA'AM SOCIETY
53916,SIMRAN,vessel,IRAN-EO13902,
53917,"ABU MAREI, Muhammad Sami Muhammad",individual,SDGT,"EBU MER'A, Muh Muhammad Sami Muhammad; ABU MEREI, Mohammed Sami; ABU-MAR'I, Mohammed Sami Muhammad"
53918,FILISTIN VAKFI,entity,SDGT,
53919,"ARARAWI, Zeki Abdullah Ibrahim",individual,SDGT,"ARARAWI, Zaki Abdallah Ibrahim"
53920,ADDAMEER PRISONER SUPPORT AND HUMAN RIGHTS ASSOCIATION,entity,SDGT,ADDAMEER PRISONER'S SUPPORT ASSOCIATION; ADDAMEER; ADDAMEER FOUNDATION
53921,"ABU RASHED, Amin",individual,SDGT,"ABU RASHED, Amin Ghazi"
53922,"RASHED, Israa Abou",individual,SDGT,
53923,ISRAA CHARITABLE FOUNDATION NETHERLANDS,entity,SDGT,STG. INT. STEUN AANARMEN STICHTING ISRAA; STICHTING ISRAA; STICHTING INTERNATIONALE STEUN RECHTSTREEKS AAARMEN
53924,BESTLA,vessel,IRAN-EO13902,
53925,EGRET,vessel,IRAN-EO13902,JADEAR
53926,"DEXIANG SHIPPING CO., LIMITED",entity,IRAN-EO13902,DEXIANG SHIPPING CO LTD-HKG
53927,BESTLA COMPANY LIMITED,entity,IRAN-EO13902,
53928,RANI,vessel,IRAN-EO13902,
53929,CIVIC CAPITAL SHIPPING INC.,entity,IRAN-EO13902,
53930,STARBOARD SHIPPING INC.,entity,IRAN-EO13902,
53931,NYANTARA,vessel,IRAN-EO13902,
53932,"SHANDONG SHENGXING CHEMICAL CO., LTD.",entity,IRAN-EO13902,
53933,THORIUM POWER COMPANY,entity,NPWMD; IFSR,THORIUM NIRU COMPANY
53934,PARS REACTORS CONSTRUCTION AND DEVELOPMENT COMPANY,entity,NPWMD; IFSR,
53935,AZARAB INDUSTRIES CO.,entity,NPWMD; IFSR,AZAR AB INDUSTRIES COMPANY; AZARAB INDUSTRIES LLP
53936,ATBIN ISTA TECHNICAL AND ENGINEERING COMPANY,entity,NPWMD; IFSR,ATBIN ISTA TECHNICAL COMPANY
53937,"MOSALLAT, Majid",individual,NPWMD; IFSR,"MOSLAT, Majid"
53938,PEGAH ALUMINUM ARAK COMPANY,entity,NPWMD; IFSR,PEGAH ALUMINUM COMPANY; ALUMINUM PEGAH ARAK
53942,"JURAIDINI SILVA, Oscar Guillermo",individual,SDGT; ILLICIT-DRUGS-EO14059,
53943,"MORFIN MORFIN, Cesar",individual,SDGT; ILLICIT-DRUGS-EO14059,
53944,"MORFIN MORFIN, Remigio",individual,ILLICIT-DRUGS-EO14059,
53945,"MORFIN MORFIN, Alvaro Noe",individual,ILLICIT-DRUGS-EO14059,
53946,"SLA. SERVICIOS LOGISTICOS AMBIENTALES, S.A. DE C.V.",entity,SDGT; ILLICIT-DRUGS-EO14059,
53947,"GRUPO JALA LOGISTICA, S.A. DE C.V.",entity,SDGT; ILLICIT-DRUGS-EO14059,
53953,FUNNULL TECHNOLOGY INC,entity,CYBER3,FUNNULL; FANG NENG CDN; FUNNULL LLC; FUNNULL INC; FUNNULL CDN
53954,"LIU, Lizhi",individual,CYBER3,
53974,INTERNATIONAL BANK OF YEMEN Y.S.C.,entity,SDGT,YEMEN INTERNATIONAL BANK
53975,"AL JEBRY, Kamal Hussain",individual,SDGT,"AL JABRI, Kamal Hussein Mohssen"
53976,"AL-ABSI, Ahmed Thabit Noman",individual,SDGT,
53977,"BAZARA, Abdulkader Ali",individual,SDGT,"BAZARA, Abdulkader Ali Ahmed"
53979,"AGARWAL, Ketan",individual,IRAN-EO13902,"AGARWAL, Ketan Rajendra"
53980,VIV ANSANM,entity,FTO; SDGT,G9 FANMI E ALYE; FOS REVOLISYONE G9 AN FANMI E ALYE; G-PEP
53981,GRAN GRIF,entity,FTO; SDGT,GRAN GRIF DE SAVIEN; BAZ GRAN GRIF
53994,"VOLOSOVIK, Aleksandr Aleksandrovich",individual,CAATSA - RUSSIA; CYBER4,
53995,"ZATOLOKIN, Kirill Andreevich",individual,CAATSA - RUSSIA; CYBER4,
53996,"PANKOVA, Yulia Vladimirovna",individual,CAATSA - RUSSIA; CYBER4,
53997,"MEDIA LAND, LLC",entity,CAATSA - RUSSIA; CYBER4,MEDIA LEND
53998,"ML.CLOUD, LLC",entity,CAATSA - RUSSIA; CYBER4,ML.CLOUD
54015,"DABY JR., Paul",individual,ILLICIT-DRUGS-EO14059,"DABY RAMSUCHIT, Paul"
54016,"DUNCAN, Randolph",individual,ILLICIT-DRUGS-EO14059,
54017,"SAWH, Himnauth",individual,ILLICIT-DRUGS-EO14059,
54018,GREAT SUCCESS SHIPPING CO,entity,SDGT,
54019,"SANCHEZ VALLEJO, Yeison Andres",individual,ILLICIT-DRUGS-EO14059,
54020,WHITE WHALE,vessel,SDGT,
54021,"SALAZAR GUTIERREZ, Manuel",individual,ILLICIT-DRUGS-EO14059,
54022,SAMAN TEJARAT BARMAN TRADING COMPANY,entity,NPWMD; IFSR,
54023,"CROMWELL, Mark",individual,ILLICIT-DRUGS-EO14059,
54024,"ASGARI, Mohammad",individual,NPWMD; IFSR,
54025,SHENZHEN AMOR LOGISTICS CO LTD,entity,NPWMD; IFSR,SHENZHEN AIMI INTERNATIONAL LOGISTICS CO LTD
54026,"ZARGAR BAB ALDASHTI, Abed",individual,NPWMD; IFSR,"ZARGAR BAB ALDASHTI, Abid; ZARGARBABODDASHTI, Abed"
54028,"ZARGAR BAB ALDASHTI, Hamed",individual,NPWMD; IFSR,"ZARGARBABODDASHTI, Hamed; ZARGARBABOLDASHTI, Hamed"
54029,"ZARGAR BAB ALDASHTI, Zahra",individual,NPWMD; IFSR,"ZARGAR BABODDASHTI, Zahra"
54030,"MODARRES FATHI, Forough",individual,NPWMD; IFSR,"MODARES FATHI, Forough; MODARRES FATHI, Forugh"
54031,"POUR KAZEMI, Abbas",individual,NPWMD; IFSR,"PORKAZEMI, Abbas; PURKAZEMI, Abbas"
54032,ZAAS SHIPPING & TRADING CO,entity,SDGT,
54033,SARAH,vessel,SDGT,TULIP BZ
54034,YANLING CHUANXING CHEMICAL PLANT GENERAL PARTNERSHIP,entity,NPWMD; IFSR,YANLING COUNTY CHUANXING CHEMICAL PLANT GENERAL PARTNERSHIP; YANLING COUNTY SHIP SHAPED CHEMICAL PLANT GENERAL PARTNERSHIP
54035,CHINA CHLORATE TECH CO LIMITED,entity,NPWMD; IFSR,
54036,YANLING LINGFENG CHLORATE CO LTD,entity,NPWMD; IFSR,YANLING COUNTY LINGFENG CHEMICAL TRADING CO LTD
54037,DONGYING WEIAIEN CHEMICAL CO LTD,entity,NPWMD; IFSR,
54041,BAGSAK SHIPPING INC,entity,SDGT,
54042,MAISAN,vessel,SDGT,
54043,SOLVENT ORGANICS FZE,entity,IRAN-EO13846,
54044,ALSEERAH TRADING L.L.C,entity,IRAN-EO13846,
54045,HAROLD TRADING L.L.C,entity,IRAN-EO13846,
54046,SHIVNANI ORGANICS FZE,entity,IRAN-EO13846,
54047,KIMPAS KIMYEVI MADDELER PAZARLAMA TICARET VE SANAYII ANONIM SIRKETI,entity,IRAN-EO13846,
54048,VROOM MARINE VENTURE FZE,entity,IRAN-EO13846,VROOM MARINE VENTURES FZE
54049,KEYHAN SANJESH AZMA TECHNICAL QUANTITY AND QUALITY INTERNATIONAL INSPECTION CO.,entity,IRAN-EO13846,KEYHAN SANJESH AZMA TECHNICAL QUANTITY & QUALITY INT'L INSPECTION CO.; KEYHAN SANJESH AZMA; KEYHAN SANJESH AZMA TECHNICAL QUANTITY & QUALITY INTERNATIONAL INSPECTION CO.
54050,ELOISE,vessel,IRAN-EO13846,
54054,"IBARRA DIAZ JR., Michael",individual,SDGT; ILLICIT-DRUGS-EO14059,
54059,"HEBEI XINHAI CHEMICAL GROUP CO., LTD.",entity,IRAN-EO13846,
54060,XING AO ENERGY PTE. LTD.,entity,IRAN-EO13846,
54061,"VIEGAS, Lincoln Francisco",individual,IRAN-EO13902,
54117,NISSHO LINES INCORPORATED,entity,IRAN-EO13902,
54118,THANE,vessel,IRAN-EO13902,
54119,EMBRACE QUE LIMITED,entity,IRAN-EO13902,
54120,IMPALAS,vessel,IRAN-EO13902,
54131,"ALAMI, Jihad",individual,SDGT,"ALLAMI, Jihad Husayn"
54133,"AL-'AMILI, Mu'in Daqiq",individual,SDGT,"DAQIQ, Mo'ein; DAKIK, Mouin Hassan; DAQIQ, Mu'in Hassan"
54135,"NI'MAH, Hasan Abdallah",individual,SDGT,"NI'MAH, Hasan"
54136,"NEHME, Fadi",individual,SDGT,
54137,"BAOGANG DONGYING DONGGANG LOGISTICS AND WAREHOUSING CO., LTD.",entity,IRAN-EO13902,
54138,"SHANDONG JINGANG PORT CO., LTD.",entity,IRAN-EO13902,
54139,"SHANDONG BAOGANG INTERNATIONAL PORT CO., LTD.",entity,IRAN-EO13846,
54140,STAR TWINKLE SHIPPING LIMITED,entity,IRAN-EO13902,
54141,"HONG KONG PRIME TRADING CO., LIMITED",entity,IRAN-EO13902,HONG KONG PRIME TRADING CO LTD
54142,SKADI LIMITED,entity,IRAN-EO13902,SKADI LTD
54143,PROPITIOUS FOREVER TRADING CO LTD,entity,IRAN-EO13902,
54144,STAR TWINKLE 6,vessel,IRAN-EO13902,
54145,LAMD,vessel,IRAN-EO13902,TAI HE
54146,SKADI,vessel,IRAN-EO13902,
54147,BIG MAG,vessel,IRAN-EO13902,
54148,FUYA PARS PROSPECTIVE TECHNOLOGISTS,entity,NPWMD; IFSR,PUYA PARS FANAVARAN AYANDEH NEGAR COMPANY; POUYA PARS FANAVARAN AYANDEH NEGAR COMPANY
54150,"QIN, Dehui",individual,NPWMD; IFSR,
54151,SARMAND SAZEH SAZAN SOROUSH,entity,NPWMD; IFSR,
54152,"WANG, Chao",individual,NPWMD; IFSR,
54153,QINGDAO PREMIER TECHNOLOGY CO LTD,entity,NPWMD; IFSR,
54154,ADVANCED FIBER DEVELOPMENT COMPANY,entity,NPWMD; IFSR,
54155,"QIN, Jinhua",individual,NPWMD; IFSR,
54156,"WANG, Piao",individual,NPWMD; IFSR,
54157,RESO TRADING SHANGHAI CO LTD,entity,NPWMD; IFSR,
54158,"REZAI, Mohammad",individual,NPWMD; IFSR,"REZAEI, Mohammad; REZAI, Mohammad Ahmad"
54159,SUPER SOURCES INDUSTRIAL CO LIMITED,entity,NPWMD; IFSR,
54160,SHARIF HAMRAH SCIENCE AND TECHNOLOGY RESEARCHERS,entity,NPWMD; IFSR,
54161,NANTONG YIHONG NEW MATERIALS CO LTD,entity,NPWMD; IFSR,TAICANG YIHONG NEW MATERIALS TECHNOLOGY CO LTD
54162,"SABER, Sayyed Mohammad Reza Seddighi",individual,NPWMD; IFSR,
54163,"TALAB, Ahmad Haghighat",individual,NPWMD; IFSR,"TALEB, Ahmad Haghighat; SADEGH, Ahmad Haghighat Taleb"
54164,NANTONG TANCHEN HIGH PERFORMANCE MATERIAL CO LTD,entity,NPWMD; IFSR,
54165,SHANGHAI NINESTEX NEW MATERIAL TECHNOLOGY CO LTD,entity,NPWMD; IFSR,SHANGHAI JIUTAI NEW MATERIAL TECHNOLOGY CO LTD; JIUYOU NEW MATERIAL TECHNOLOGY SHANGHAI CO LTD
54166,SHANGHAI TANCHAIN NEW MATERIAL TECHNOLOGY CO LTD,entity,NPWMD; IFSR,SHANGHAI TANCHEN NEW MATERIAL TECHNOLOGY CO LTD
54168,CCIC SINGAPORE PTE. LTD.,entity,SDGT; IFSR,
54169,T C CAPITAL CO LTD,entity,CYBER4,GOLDEN SUN SKY ENTERTAINMENT CO LTD; GOLDEN SUN SKY CASINO AND HOTEL
54170,NANHAI LIMITED,entity,SDGT; IFSR,
54171,FORSAL CHARTERING CORPORATION,entity,SDGT; IFSR,
54172,K B HOTEL CO LTD,entity,CYBER4,KB HOTEL; KB HOTEL AND CASINO; KAIBO HOTEL
54173,"FINE SANMATA SHIPPING CO., LIMITED",entity,SDGT; IFSR,
54174,M D S HENG HE INVESTMENT CO LTD,entity,CYBER4,
54176,HENG HE BAVET PROPERTY CO LTD,entity,CYBER4,HENG HE CASINO; HENG HENG CASINO; HENG HE BAVET CITY
54177,BALU,vessel,SDGT,
54178,"DONG, Lecheng",individual,CYBER4,"HENG, Tong"
54179,ROC,vessel,SDGT,
54180,"XU, Aimin",individual,CYBER4,
54182,K B X INVESTMENT CO LTD,entity,CYBER4,KBX INVESTMENT
54183,STAR ENERGY INTERNATIONAL LIMITED,entity,SDGT; IFSR,
54184,"XIN RUI JI TRAD CO., LIMITED",entity,SDGT; IFSR,
54186,"MILEN TRADING CO., LIMITED",entity,SDGT; IFSR,
54187,"CHEN, Al Len",individual,CYBER4,"CHEN, Fuzhou"
54188,"KHORASANI NIASARI, Mohammad",individual,SDGT; IFSR,
54189,"SU, Liangsheng",individual,CYBER4,
54190,HH BANK CAMBODIA PLC,entity,CYBER4,HENGHE CAMBODIA COMMERCIAL BANK PLC; HENG HE CAMBODIA COMMERCIAL BANK PLC
54194,"QINGDAO FUSHEN PETROCHEMICAL CO., LTD",entity,SDGT; IFSR,
54195,"HUANGDAO INSPECTION AND CERTIFICATION CO., LTD",entity,SDGT; IFSR,
54196,"QINGDAO LINKRICH INTERNATIONAL SHIPPING AGENCY CO., LTD",entity,SDGT; IFSR,"QINGDAO LIANRUN INTERNATIONAL SHIPPING AGENCY CO., LTD"
54197,METAONE TRADING LIMITED,entity,SDGT; IFSR,
54198,SOUTH SEA ENERGY LIMITED,entity,SDGT; IFSR,
54199,ORIENTAL APPLE COMPANY PTE LTD,entity,SDGT; IFSR,
54200,CONTINENTAL SINOIL GROUP LIMITED,entity,SDGT; IFSR,
54201,WINSO TRADING LIMITED,entity,SDGT; IFSR,
54204,"SEPEHR, Ali Majd",individual,SDGT; IFSR,"BITAZER, Ali; BITAZAR, Ali"
54205,"DAREHSHIRI, Mohammadali Mansour",individual,SDGT; IFSR,"DAREHSHIRI, Mohammad Ali; DARREH SHIRI, Mohammed Ali; DAREHSHIRI, Mansour; DAREH SHIRI, Mohammadali Mohammad"
54206,SORENA HUSHMAND SAMANEH COMPANY,entity,SDGT; IFSR,SAMANEH HOUSHMAND SORENA; SORENA SMART SYSTEM CO LTD; SORENA TECHNOLOGY
54207,"SARMADI, Roudabeh",individual,SDGT; IFSR,"SARMADI, Rudabeh"
54208,AL KAWTHER NEON LLC,entity,SDGT; IFSR,ALKAWTHER NEON CO
54209,GREEN LIGHT COMPUTER CO LLC,entity,SDGT; IFSR,GREEN LIGHT COMPUTER CO
54211,"GUILLOU, Nicolas Yann",individual,ICC-EO14203,
54213,"ALAPINI GANSOU, Reine Adelaide Sophie",individual,ICC-EO14203,
54215,"BOSSA, Solomy Balungi",individual,ICC-EO14203,
54216,"IBANEZ CARRANZA, Luz Del Carmen",individual,ICC-EO14203,
54217,"PROST, Kimberly",individual,ICC-EO14203,
54219,"AKHTARIAN, Sayyed Payam",individual,SDGT; IFSR,"AKHTARIAN, Payam"
54220,"REZAEI, Farzaneh",individual,SDGT; IFSR,"REZAI, Farzaneh"
54221,"ZANDIAN, Manoochehr",individual,SDGT; IFSR,"ZANDIAN, Manoochehr Shahryar"
54222,"BAGHERI, Hoda Baradaran",individual,SDGT; IFSR,"BAGHERI, Hoda"
54223,"ZAHEDI, Saeid",individual,SDGT; IFSR,
54224,SAIRAN INFORMATION EXCHANGE SPACE SECURITY INDUSTRIES COMPANY,entity,SDGT; IFSR,SAIRAN INFORMATION EXCHANGE SPACE SECURITY INDUSTRY
54225,"GONZALEZ SAUCEDA, Ricardo",individual,SDGT; ILLICIT-DRUGS-EO14059,
54226,"DE ANDA LEDEZMA, Miguel Angel",individual,SDGT; ILLICIT-DRUGS-EO14059,
